occ_code,writing_intensity,social_perceptiveness,physical_manual,creativity_originality,tool_technology,accountability_responsibility,substitution_score,defense_score,net_risk,net_risk_calibrated,net_risk_uncalibrated,net_risk_source,bottleneck_B,demand_elasticity_eps,m_comp,m_comp_raw
17-2081,0.7267441860465116,0.6130490956072352,0.1459948320413436,0.8979328165374677,0.7215762273901809,0.6085271317829457,0.7241602067183462,0.5523255813953488,0.6369641613833832,0.6369641613833832,0.17183462532299743,calibrated,0.0729974160206718,0.7,0.2,0.6489018087855297
17-2111,0.7545219638242894,0.524547803617571,0.2067183462532299,0.7984496124031008,0.8746770025839793,0.6266149870801033,0.8145994832041343,0.5099052540913006,0.6310817391364796,0.6310817391364796,0.3046942291128337,calibrated,0.10335917312661495,0.7,0.2,0.6276485788113695
17-2112,0.7661498708010336,0.2674418604651162,0.2984496124031007,0.810077519379845,0.9341085271317828,0.4599483204134367,0.8501291989664082,0.4586563307493539,0.5559199575221886,0.5559199575221886,0.39147286821705424,calibrated,0.14922480620155035,0.7,0.2,0.5955426356589147
17-2121,0.7189922480620154,0.4412144702842377,0.483204134366925,0.8656330749354005,0.9250645994832042,0.810077519379845,0.8220284237726099,0.5966838931955211,0.2426366376854531,0.2426366376854531,0.2253445305770888,calibrated,0.2416020671834625,0.7,0.2,0.5308785529715763
17-2131,0.7571059431524548,0.4063307493540051,0.3423772609819121,0.8959948320413437,0.917312661498708,0.3184754521963824,0.8372093023255814,0.5482342807924203,0.4603102025169913,0.4603102025169913,0.2889750215331611,calibrated,0.17118863049095606,0.7,0.2,0.5801679586563308
17-2141,0.6447028423772609,0.2144702842377261,0.3171834625322997,0.9231266149870802,0.9767441860465116,0.334625322997416,0.8107235142118863,0.48492678725236865,0.555534094604983,0.555534094604983,0.3257967269595176,calibrated,0.15859173126614984,0.7,0.2,0.5889857881136951
17-2151,0.8856589147286822,0.3456072351421189,0.1266149870801033,0.8565891472868217,0.9728682170542636,0.5058139534883721,0.929263565891473,0.44293712316968126,0.8277910650346597,0.8277910650346597,0.4863264427217917,calibrated,0.06330749354005165,0.7,0.2,0.6556847545219638
17-2161,0.7112403100775194,0.2609819121447028,0.2260981912144702,0.8695090439276486,0.9521963824289406,0.7034883720930233,0.83171834625323,0.4521963824289405,0.6768922154141847,0.6768922154141847,0.37952196382428954,calibrated,0.1130490956072351,0.7,0.2,0.6208656330749354
17-2171,0.7009043927648578,0.4276485788113695,0.065891472868217,0.917312661498708,0.915374677002584,0.5012919896640827,0.8081395348837209,0.4702842377260981,0.8813001292449232,0.8813001292449232,0.3378552971576228,calibrated,0.0329457364341085,0.7,0.2,0.6769379844961241
17-2199,0.6537467700258398,0.3152454780361757,0.3643410852713178,0.8940568475452196,0.9689922480620154,0.4987080103359173,0.8113695090439277,0.5245478036175711,0.4648337554188555,0.4648337554188555,0.28682170542635654,calibrated,0.1821705426356589,0.7,0.2,0.5724806201550388
17-3011,0.481266149870801,0.2409560723514212,0.2739018087855297,0.8217054263565892,0.9599483204134368,0.2674418604651162,0.7206072351421189,0.44552110249784665,0.6100664971587473,0.6100664971587473,0.27508613264427223,calibrated,0.13695090439276486,0.7,0.2,0.6041343669250646
17-3012,0.5478036175710594,0.2319121447028423,0.2945736434108527,0.4799741602067183,0.9457364341085271,0.4037467700258398,0.7467700258397933,0.3354866494401378,0.5726442547858543,0.5726442547858543,0.41128337639965556,calibrated,0.14728682170542634,0.7,0.2,0.5968992248062015
17-3013,0.4573643410852713,0.1246770025839793,0.2855297157622739,0.813953488372093,0.9560723514211886,0.2945736434108527,0.7067183462532299,0.4080534022394487,0.6069467683838814,0.6069467683838814,0.29866494401378124,calibrated,0.14276485788113694,0.7,0.2,0.6000645994832041
17-3021,0.5691214470284238,0.2267441860465116,0.5452196382428941,0.5361757105943152,0.9198966408268734,0.877906976744186,0.7445090439276486,0.43604651162790703,0.1754920373295239,0.1754920373295239,0.3084625322997416,calibrated,0.27260981912144705,0.7,0.2,0.509173126614987
17-3022,0.5400516795865633,0.4153746770025839,0.2338501291989664,0.5930232558139535,0.8456072351421189,0.187984496124031,0.6928294573643411,0.4140826873385013,0.5908070067793918,0.5908070067793918,0.2787467700258398,calibrated,0.1169250645994832,0.7,0.2,0.6181524547803617
17-3023,0.5277777777777778,0.3081395348837209,0.6052971576227391,0.6498708010335917,0.8804909560723514,0.5936692506459949,0.7041343669250646,0.5211024978466839,0.0522448244039007,0.0522448244039007,0.18303186907838065,calibrated,0.30264857881136953,0.7,0.2,0.4881459948320413
17-3024,0.4857881136950904,0.1795865633074935,0.9102067183462532,0.6453488372093024,0.9638242894056848,0.7448320413436692,0.7248062015503876,0.578380706287683,-0.3573236851383182,-0.3573236851383182,0.14642549526270454,calibrated,0.4551033591731266,0.7,0.2,0.38142764857881134
17-3025,0.4160206718346253,0.3204134366925064,0.5452196382428941,0.4799741602067183,0.7990956072351422,0.5658914728682171,0.6075581395348837,0.44853574504737287,0.103073633974696,0.103073633974696,0.15902239448751082,calibrated,0.27260981912144705,0.7,0.2,0.509173126614987
17-3026,0.5426356589147286,0.2700258397932816,0.6111111111111112,0.7596899224806202,0.9354005167958656,0.5633074935400517,0.7390180878552971,0.5469422911283376,0.075586632572357,0.075586632572357,0.1920757967269595,calibrated,0.3055555555555556,0.7,0.2,0.48611111111111105
17-3027,0.5568475452196382,0.2700258397932816,0.7209302325581395,0.661498708010336,0.9011627906976744,0.6925064599483204,0.7290051679586562,0.5508182601205857,-0.1099415178223095,-0.1099415178223095,0.17818690783807056,calibrated,0.36046511627906974,0.7,0.2,0.4476744186046511
17-3029,0.6046511627906976,0.3165374677002584,0.6589147286821705,0.4315245478036176,0.8036175710594315,0.7080103359173127,0.7041343669250646,0.4689922480620155,-0.0689242344799522,-0.0689242344799522,0.2351421188630491,calibrated,0.32945736434108525,0.7,0.2,0.46937984496124036
17-3031,0.520671834625323,0.1408268733850129,0.4392764857881137,0.417312661498708,0.9082687338501292,0.3520671834625323,0.7144702842377261,0.3324720068906115,0.3449583937974566,0.3449583937974566,0.38199827734711456,calibrated,0.21963824289405684,0.7,0.2,0.5462532299741601
19-1011,0.7609819121447028,0.624031007751938,0.2816537467700258,0.917312661498708,0.8921188630490956,0.5594315245478036,0.8265503875968991,0.6076658053402239,0.5101754793964757,0.5101754793964757,0.2188845822566753,calibrated,0.1408268733850129,0.7,0.2,0.601421188630491
19-1012,0.9043927648578812,0.396640826873385,0.3934108527131782,0.9476744186046512,0.5917312661498708,0.5594315245478036,0.748062015503876,0.5792420327304048,0.2242147004478475,0.2242147004478475,0.1688199827734712,calibrated,0.1967054263565891,0.7,0.2,0.5623062015503876
19-1013,0.8152454780361758,0.5439276485788114,0.421188630490956,0.937984496124031,0.9043927648578812,0.2512919896640826,0.8598191214470285,0.6343669250645995,0.3131586828241694,0.3131586828241694,0.22545219638242908,calibrated,0.210594315245478,0.7,0.2,0.5525839793281654
19-1021,0.992248062015504,0.3481912144702842,0.4366925064599483,0.9832041343669252,0.9412144702842378,0.6136950904392765,0.9667312661498708,0.5893626184323859,0.3353364034282838,0.3353364034282838,0.3773686477174849,calibrated,0.21834625322997414,0.7,0.2,0.547157622739018
19-1022,0.9237726098191216,0.3791989664082687,0.4405684754521964,0.8281653746770026,0.8559431524547804,0.7338501291989664,0.889857881136951,0.5493109388458226,0.283286469600847,0.283286469600847,0.34054694229112836,calibrated,0.2202842377260982,0.7,0.2,0.5458010335917313
19-1023,0.8462532299741602,0.8242894056847545,0.375968992248062,0.8113695090439277,0.8875968992248062,0.4728682170542636,0.8669250645994833,0.6705426356589147,0.334324164330402,0.334324164330402,0.19638242894056857,calibrated,0.187984496124031,0.7,0.2,0.5684108527131783
19-1029,0.9056847545219638,0.4470284237726098,0.313953488372093,0.9599483204134368,0.928940568475452,0.1860465116279069,0.9173126614987079,0.5736434108527132,0.5038541336339186,0.5038541336339186,0.34366925064599474,calibrated,0.1569767441860465,0.7,0.2,0.5901162790697674
19-1031,0.7635658914728682,0.8126614987080103,0.4521963824289405,0.789405684754522,0.6847545219638242,0.2183462532299741,0.7241602067183462,0.6847545219638244,0.1197355505321762,0.1197355505321762,0.039405684754521886,calibrated,0.22609819121447025,0.7,0.2,0.5417312661498708
19-1032,0.9689922480620154,0.7312661498708011,0.5490956072351422,0.6388888888888888,0.7067183462532299,0.710594315245478,0.8378552971576227,0.6397502153316107,-0.0068273748598806,-0.0068273748598806,0.19810508182601205,calibrated,0.2745478036175711,0.7,0.2,0.5078165374677003
19-1041,0.8908268733850129,0.7512919896640827,0.0258397932816537,0.9728682170542636,0.7131782945736435,0.2112403100775193,0.8020025839793281,0.5833333333333334,0.7977618909350679,0.7977618909350679,0.21866925064599474,calibrated,0.01291989664082685,0.7,0.2,0.6909560723514212
19-1042,0.8113695090439277,0.189922480620155,0.2842377260981912,0.8630490956072352,0.8294573643410853,0.6925064599483204,0.8204134366925064,0.4457364341085271,0.5377435689272184,0.5377435689272184,0.37467700258397935,calibrated,0.1421188630490956,0.7,0.2,0.600516795865633
19-2011,0.7467700258397932,0.4186046511627907,0.1640826873385013,0.9580103359173128,0.9483204134366924,0.0290697674418604,0.8475452196382428,0.5135658914728682,0.7477575793448089,0.7477575793448089,0.33397932816537457,calibrated,0.08204134366925064,0.7,0.2,0.6425710594315245
19-2012,0.7312661498708011,0.3817829457364341,0.1343669250645995,0.9857881136950905,0.9870801033591732,0.1085271317829457,0.8591731266149871,0.5006459948320413,0.8176386131327406,0.8176386131327406,0.3585271317829458,calibrated,0.06718346253229975,0.7,0.2,0.6529715762273901
19-2021,0.5852713178294574,0.4560723514211886,0.0994832041343669,0.7370801033591732,0.9102067183462532,0.187984496124031,0.7477390180878554,0.43087855297157623,0.8230723360053025,0.8230723360053025,0.31686046511627913,calibrated,0.04974160206718345,0.7,0.2,0.6651808785529715
19-2031,0.7487080103359173,0.1705426356589147,0.520671834625323,0.6227390180878553,0.7009043927648578,0.5794573643410853,0.7248062015503876,0.43798449612403095,0.1142982888338315,0.1142982888338315,0.2868217054263566,calibrated,0.2603359173126615,0.7,0.2,0.5177648578811369
19-2032,0.6937984496124031,0.3062015503875969,0.251937984496124,0.8372093023255814,0.8217054263565892,0.3669250645994832,0.7577519379844961,0.4651162790697674,0.566958190460152,0.566958190460152,0.29263565891472876,calibrated,0.125968992248062,0.7,0.2,0.6118217054263565
19-2041,0.7131782945736435,0.5064599483204134,0.1576227390180878,0.7312661498708011,0.8901808785529716,0.1266149870801033,0.8016795865633075,0.4651162790697674,0.7167097813534685,0.7167097813534685,0.33656330749354013,calibrated,0.0788113695090439,0.7,0.2,0.6448320413436692
19-2042,0.7648578811369509,0.4922480620155038,0.3217054263565891,0.849483204134367,0.8436692506459949,0.1912144702842377,0.8042635658914729,0.5544788975021533,0.4438117911262561,0.4438117911262561,0.24978466838931956,calibrated,0.16085271317829455,0.7,0.2,0.5874031007751938
19-2043,0.6731266149870802,0.4095607235142119,0.3992248062015504,0.8410852713178295,0.8953488372093024,0.1453488372093023,0.7842377260981912,0.5499569336778639,0.3617381749965257,0.3617381749965257,0.2342807924203273,calibrated,0.1996124031007752,0.7,0.2,0.5602713178294573
19-2099,0.8333333333333334,0.3010335917312661,0.2545219638242894,0.9018087855297158,0.975452196382429,0.1944444444444444,0.9043927648578811,0.4857881136950904,0.6388277617138329,0.6388277617138329,0.4186046511627907,calibrated,0.1272609819121447,0.7,0.2,0.6109173126614987
19-3011,0.5930232558139535,0.2790697674418604,0.0012919896640826,0.851421188630491,0.8772609819121447,0.1046511627906976,0.7351421188630491,0.37726098191214463,0.9832499851916586,0.9832499851916586,0.3578811369509045,calibrated,0.0006459948320413,0.7,0.2,0.6995478036175711
19-3022,0.937984496124031,0.5439276485788114,0.0516795865633074,0.8023255813953488,0.958656330749354,0.3914728682170542,0.9483204134366925,0.4659776055124892,0.907640433243161,0.907640433243161,0.4823428079242033,calibrated,0.0258397932816537,0.7,0.2,0.6819121447028424
19-3032,0.877906976744186,0.6498708010335917,0.0051679586563307,0.9366925064599484,0.9496124031007752,0.6330749354005168,0.9137596899224807,0.5305770887166236,0.959548881426052,0.959548881426052,0.3831826012058571,calibrated,0.00258397932816535,0.7,0.2,0.6981912144702842
19-3033,0.9838501291989664,0.9263565891472868,0.0064599483204134,0.8901808785529716,0.3856589147286822,0.7784237726098191,0.6847545219638242,0.6076658053402239,0.6425026557585581,0.6425026557585581,0.0770887166236004,calibrated,0.0032299741602067,0.7,0.2,0.6977390180878553
19-3034,0.646640826873385,0.6763565891472868,0.0219638242894056,0.6059431524547804,0.3811369509043927,0.1841085271317829,0.5138888888888888,0.43475452196382425,0.6522535687707315,0.6522535687707315,0.07913436692506459,calibrated,0.0109819121447028,0.7,0.2,0.692312661498708
19-3039,0.9883720930232558,0.9366925064599484,0.2112403100775193,0.665374677002584,0.7235142118863049,0.4341085271317829,0.8559431524547804,0.6044358311800173,0.4912874970921547,0.4912874970921547,0.25150732127476305,calibrated,0.10562015503875966,0.7,0.2,0.6260658914728682
19-3041,0.8397932816537468,0.6589147286821705,0.0090439276485788,0.8462532299741602,0.7667958656330749,0.0219638242894056,0.8032945736434108,0.5047372954349698,0.8629948985611716,0.8629948985611716,0.298557278208441,calibrated,0.0045219638242894,0.7,0.2,0.6968346253229974
19-3051,0.686046511627907,0.8391472868217055,0.0193798449612403,0.8959948320413437,0.6698966408268734,0.0775193798449612,0.6779715762273901,0.5848406546080965,0.7739718069904958,0.7739718069904958,0.0931309216192936,calibrated,0.00968992248062015,0.7,0.2,0.6932170542635658
19-3091,0.9715762273901808,0.6072351421188631,0.2448320413436692,0.8914728682170543,0.6266149870801033,0.0671834625322997,0.7990956072351421,0.5811800172265289,0.4394867813659165,0.4394867813659165,0.21791559000861316,calibrated,0.1224160206718346,0.7,0.2,0.6143087855297158
19-3092,0.8036175710594315,0.5083979328165374,0.1369509043927648,0.7816537467700259,0.8662790697674418,0.0180878552971576,0.8349483204134367,0.47566752799310935,0.7365317222524376,0.7365317222524376,0.35928079242032734,calibrated,0.0684754521963824,0.7,0.2,0.6520671834625322
19-3093,0.9031007751937984,0.5155038759689923,0.1220930232558139,0.563953488372093,0.5749354005167958,0.1369509043927648,0.7390180878552971,0.40051679586563305,0.6160382718800541,0.6160382718800541,0.33850129198966405,calibrated,0.06104651162790695,0.7,0.2,0.657267441860465
19-3094,0.7364341085271318,0.5264857881136951,0.0174418604651162,0.8055555555555556,0.5807493540051679,0.0581395348837209,0.6585917312661498,0.44982773471145565,0.7781661783083045,0.7781661783083045,0.20876399655469413,calibrated,0.0087209302325581,0.7,0.2,0.6938953488372093
19-3099,0.7887596899224806,0.6731266149870802,0.0581395348837209,0.9580103359173128,0.8843669250645995,0.1240310077519379,0.83656330749354,0.5630921619293713,0.8429256278822537,0.8429256278822537,0.27347114556416874,calibrated,0.02906976744186045,0.7,0.2,0.6796511627906977
19-4012,0.5297157622739018,0.458656330749354,0.6537467700258398,0.5917312661498708,0.6007751937984496,0.3630490956072351,0.5652454780361758,0.5680447889750215,-0.1804103545363805,-0.1804103545363805,-0.002799310938845778,calibrated,0.3268733850129199,0.7,0.2,0.471188630490956
19-4013,0.7571059431524548,0.2021963824289405,0.3901808785529715,0.2441860465116279,0.5025839793281653,0.541343669250646,0.6298449612403101,0.27885443583117997,0.2134706134409582,0.2134706134409582,0.3509905254091301,calibrated,0.19509043927648576,0.7,0.2,0.56343669250646
19-4021,0.6065891472868217,0.150516795865633,0.5193798449612403,0.5303617571059431,0.7952196382428941,0.0891472868217054,0.7009043927648579,0.4000861326442722,0.1652218955642971,0.1652218955642971,0.30081826012058577,calibrated,0.2596899224806202,0.7,0.2,0.5182170542635659
19-4031,0.8178294573643411,0.1124031007751938,0.6518087855297158,0.4521963824289405,0.7338501291989664,0.7538759689922481,0.7758397932816538,0.40546942291128335,-0.0628567101527816,-0.0628567101527816,0.3703703703703704,calibrated,0.3259043927648579,0.7,0.2,0.47186692506459943
19-4042,0.8552971576227391,0.481266149870801,0.5090439276485789,0.4431524547803617,0.5878552971576227,0.3914728682170542,0.7215762273901809,0.4778208440999139,0.0324655855150077,0.0324655855150077,0.24375538329026702,calibrated,0.25452196382428943,0.7,0.2,0.5218346253229973
19-4043,0.5568475452196382,0.1246770025839793,0.5322997416020672,0.3733850129198966,0.772609819121447,0.4108527131782946,0.6647286821705426,0.34345391903531436,0.1380175906461188,0.1380175906461188,0.32127476313522824,calibrated,0.2661498708010336,0.7,0.2,0.5136950904392764
19-4051,0.6705426356589147,0.2002583979328165,0.5878552971576227,0.4198966408268734,0.5943152454780362,0.8255813953488372,0.6324289405684754,0.40267011197243757,-0.0452903772445072,-0.0452903772445072,0.22975882859603786,calibrated,0.2939276485788114,0.7,0.2,0.494250645994832
19-4061,0.7848837209302325,0.3042635658914728,0.0762273901808785,0.5697674418604651,0.9431524547803618,0.0368217054263565,0.8640180878552972,0.3167527993109388,0.8966457274175829,0.8966457274175829,0.5472652885443584,calibrated,0.03811369509043925,0.7,0.2,0.6733204134366925
19-4071,0.4483204134366925,0.7164082687338501,0.7674418604651163,0.5768733850129198,0.7512919896640827,0.8165374677002584,0.5998062015503876,0.6869078380706287,-0.3185489020331896,-0.3185489020331896,-0.08710163652024117,calibrated,0.38372093023255816,0.7,0.2,0.43139534883720926
